Native Domain,Extension,TLD Type,Country,Registration Date,Last Change,Expiration Date,Registered,Registrar,Domain Lock,Domain Status,DNSSEC,Root # A Records,Root A,Root # AAAA Records,Root AAAA,Root # MX Records,Root MX,ROOT # TXT RECORDS,ROOT TXT,SPF,DMARC,WWW # A Records,WWW A,WWW CNAME,Nameservers,SSL Root Active,SSL Root Provider,SSL Root Expires,SSL Root Other Names,SSL WWW Active,SSL WWW Provider,SSL WWW Expires,SSL WWW Other Names,Root HTTP Code,Has Root URLF?,Root URLF Type,Root resolves to,Root Page Title,WWW HTTP Code,Has WWW URLF?,WWW URLF Type,WWW resolves to,WWW Page Title,Registrant Email,Registrant Name,Registrant Org,Registrant Address,Registrant City,Registrant Province,Registrant Postal,Registrant Country,Registrant Phone,Admin Email,Admin Name,Admin Org,Tech Email,Tech Name,Tech Org
athensreporter.com,com,core,gTLD,2019-09-05T20:13:44+00:00,2019-10-24T09:07:08+00:00,2020-09-05T20:13:44+00:00,TRUE,"GoDaddy.com, LLC",TRUE,"clientDeleteProhibited,clientRenewProhibited,clientTransferProhibited,clientUpdateProhibited",,1,3.212.144.110,,,5,"1 aspmx.l.google.com.,5 alt2.aspmx.l.google.com.,5 alt1.aspmx.l.google.com.,10 alt4.aspmx.l.google.com.,10 alt3.aspmx.l.google.com.",,,,,1,3.212.144.110,athensreporter.com.,"ns-1467.awsdns-55.org.,ns-1612.awsdns-09.co.uk.,ns-495.awsdns-61.com.,ns-713.awsdns-25.net.",TRUE,Sectigo Limited,2021-03-02T23:59:59+00:00,"athensreporter.com,www.athensreporter.com",TRUE,Sectigo Limited,2021-03-02T23:59:59+00:00,"athensreporter.com,www.athensreporter.com",200,TRUE,301,https://athensreporter.com/,Athens Reporter,200,TRUE,301,https://athensreporter.com/,Athens Reporter,athensreporter.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US,1.48062426,athensreporter.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",athensreporter.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC"
atlstandard.com,com,core,gTLD,2019-09-05T20:13:45+00:00,2019-10-24T09:07:33+00:00,2020-09-05T20:13:45+00:00,TRUE,"GoDaddy.com, LLC",TRUE,"clientDeleteProhibited,clientRenewProhibited,clientTransferProhibited,clientUpdateProhibited",,1,3.212.144.110,,,5,"1 aspmx.l.google.com.,5 alt2.aspmx.l.google.com.,5 alt1.aspmx.l.google.com.,10 alt3.aspmx.l.google.com.,10 alt4.aspmx.l.google.com.",,,,,1,3.212.144.110,atlstandard.com.,"ns-1399.awsdns-46.org.,ns-1773.awsdns-29.co.uk.,ns-71.awsdns-08.com.,ns-858.awsdns-43.net.",TRUE,Sectigo Limited,2021-03-02T23:59:59+00:00,"atlstandard.com,www.atlstandard.com",TRUE,Sectigo Limited,2021-03-02T23:59:59+00:00,"atlstandard.com,www.atlstandard.com",503,TRUE,301,https://atlstandard.com/,503 Backend fetch failed,503,TRUE,301,https://atlstandard.com/,503 Backend fetch failed,atlstandard.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US,1.48062426,atlstandard.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",atlstandard.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC"
auburntimes.com,com,core,gTLD,2019-09-05T20:13:42+00:00,2019-10-24T09:07:52+00:00,2020-09-05T20:13:42+00:00,TRUE,"GoDaddy.com, LLC",TRUE,"clientDeleteProhibited,clientRenewProhibited,clientTransferProhibited,clientUpdateProhibited",,1,3.213.234.4,,,5,"1 aspmx.l.google.com.,5 alt1.aspmx.l.google.com.,5 alt2.aspmx.l.google.com.,10 alt3.aspmx.l.google.com.,10 alt4.aspmx.l.google.com.",,,,,1,3.213.234.4,auburntimes.com.,"ns-1102.awsdns-09.org.,ns-1865.awsdns-41.co.uk.,ns-23.awsdns-02.com.,ns-785.awsdns-34.net.",TRUE,Sectigo Limited,2021-03-04T23:59:59+00:00,"auburntimes.com,www.auburntimes.com",TRUE,Sectigo Limited,2021-03-04T23:59:59+00:00,"auburntimes.com,www.auburntimes.com",200,TRUE,301,https://auburntimes.com/,Auburn Times,200,TRUE,301,https://auburntimes.com/,Auburn Times,auburntimes.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US,1.48062426,auburntimes.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",auburntimes.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC"
austintxnews.com,com,core,gTLD,2019-08-30T15:05:22+00:00,2019-10-24T09:08:04+00:00,2020-08-30T15:05:22+00:00,TRUE,"GoDaddy.com, LLC",TRUE,"clientDeleteProhibited,clientRenewProhibited,clientTransferProhibited,clientUpdateProhibited",,1,3.213.234.4,,,5,"1 aspmx.l.google.com.,5 alt1.aspmx.l.google.com.,5 alt2.aspmx.l.google.com.,10 alt3.aspmx.l.google.com.,10 alt4.aspmx.l.google.com.",,,,,1,3.213.234.4,austintxnews.com.,"ns-1433.awsdns-51.org.,ns-1762.awsdns-28.co.uk.,ns-207.awsdns-25.com.,ns-677.awsdns-20.net.",TRUE,Sectigo Limited,2021-01-14T23:59:59+00:00,"austintxnews.com,www.austintxnews.com",TRUE,Sectigo Limited,2021-01-14T23:59:59+00:00,"austintxnews.com,www.austintxnews.com",200,,200,http://austintxnews.com,Austin News,200,TRUE,301,http://austintxnews.com/,Austin News,austintxnews.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US,1.48062426,austintxnews.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",austintxnews.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC"
azbusinessdaily.com,com,core,gTLD,2015-05-21T22:06:51+00:00,2019-05-22T15:50:56+00:00,2020-05-21T22:06:51+00:00,TRUE,"GoDaddy.com, LLC",TRUE,"clientDeleteProhibited,clientRenewProhibited,clientTransferProhibited,clientUpdateProhibited",,1,34.234.42.207,,,5,"1 aspmx.l.google.com.,5 alt2.aspmx.l.google.com.,5 alt1.aspmx.l.google.com.,10 alt4.aspmx.l.google.com.,10 alt3.aspmx.l.google.com.",1,v=spf1 include:_spf.google.com ~all,v=spf1 include:_spf.google.com ~all,,1,34.234.42.207,azbusinessdaily.com.,"ns-1329.awsdns-38.org.,ns-1995.awsdns-57.co.uk.,ns-664.awsdns-19.net.,ns-75.awsdns-09.com.",TRUE,Sectigo Limited,2020-10-18T23:59:59+00:00,"azbusinessdaily.com,www.azbusinessdaily.com",TRUE,Sectigo Limited,2020-10-18T23:59:59+00:00,"azbusinessdaily.com,www.azbusinessdaily.com",200,TRUE,301,https://azbusinessdaily.com/,Arizona Business Daily,200,TRUE,301,https://azbusinessdaily.com/,Arizona Business Daily,,,,,,,,,,,,,,,
baldwintimes.com,com,core,gTLD,2019-09-05T20:13:32+00:00,2019-10-24T09:08:17+00:00,2020-09-05T20:13:32+00:00,TRUE,"GoDaddy.com, LLC",TRUE,"clientDeleteProhibited,clientRenewProhibited,clientTransferProhibited,clientUpdateProhibited",,1,3.213.234.4,,,5,"1 aspmx.l.google.com.,5 alt1.aspmx.l.google.com.,5 alt2.aspmx.l.google.com.,10 alt4.aspmx.l.google.com.,10 alt3.aspmx.l.google.com.",,,,,1,3.213.234.4,baldwintimes.com.,"ns-1236.awsdns-26.org.,ns-1849.awsdns-39.co.uk.,ns-203.awsdns-25.com.,ns-963.awsdns-56.net.",TRUE,Sectigo Limited,2021-03-04T23:59:59+00:00,"baldwintimes.com,www.baldwintimes.com",TRUE,Sectigo Limited,2021-03-04T23:59:59+00:00,"baldwintimes.com,www.baldwintimes.com",200,TRUE,301,https://baldwintimes.com/,Baldwin Times,200,TRUE,301,https://baldwintimes.com/,Baldwin Times,baldwintimes.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US,1.48062426,baldwintimes.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",baldwintimes.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC"
baltimorecitywire.com,com,core,gTLD,2018-04-04T21:46:07+00:00,2020-03-17T01:08:05+00:00,2020-04-04T21:46:07+00:00,TRUE,"GoDaddy.com, LLC",TRUE,"clientDeleteProhibited,clientRenewProhibited,clientTransferProhibited,clientUpdateProhibited",,1,35.170.88.147,,,5,"1 aspmx.l.google.com.,5 alt2.aspmx.l.google.com.,5 alt1.aspmx.l.google.com.,10 alt4.aspmx.l.google.com.,10 alt3.aspmx.l.google.com.",,,,,1,35.170.88.147,baltimorecitywire.com.,"ns-1292.awsdns-33.org.,ns-1790.awsdns-31.co.uk.,ns-368.awsdns-46.com.,ns-685.awsdns-21.net.",TRUE,Sectigo Limited,2020-05-06T23:59:59+00:00,"baltimorecitywire.com,www.baltimorecitywire.com",TRUE,Sectigo Limited,2020-05-06T23:59:59+00:00,"baltimorecitywire.com,www.baltimorecitywire.com",200,TRUE,301,https://baltimorecitywire.com/,Baltimore City Wire,200,TRUE,301,https://baltimorecitywire.com/,Baltimore City Wire,,,,,,,,,,,,,,,
batonrougereporter.com,com,core,gTLD,2019-09-05T20:13:49+00:00,2019-10-24T09:08:35+00:00,2020-09-05T20:13:49+00:00,TRUE,"GoDaddy.com, LLC",TRUE,"clientDeleteProhibited,clientRenewProhibited,clientTransferProhibited,clientUpdateProhibited",,1,3.213.234.4,,,5,"1 aspmx.l.google.com.,5 alt1.aspmx.l.google.com.,5 alt2.aspmx.l.google.com.,10 alt3.aspmx.l.google.com.,10 alt4.aspmx.l.google.com.",,,,,1,3.213.234.4,batonrougereporter.com.,"ns-1516.awsdns-61.org.,ns-1619.awsdns-10.co.uk.,ns-300.awsdns-37.com.,ns-866.awsdns-44.net.",TRUE,Sectigo Limited,2021-03-04T23:59:59+00:00,"batonrougereporter.com,www.batonrougereporter.com",TRUE,Sectigo Limited,2021-03-04T23:59:59+00:00,"batonrougereporter.com,www.batonrougereporter.com",200,TRUE,301,https://batonrougereporter.com/,Baton Rouge Reporter,200,TRUE,301,https://batonrougereporter.com/,Baton Rouge Reporter,batonrougereporter.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US,1.48062426,batonrougereporter.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",batonrougereporter.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC"
battlecreektimes.com,com,core,gTLD,2019-06-30T20:46:19+00:00,2019-08-27T11:20:47+00:00,2020-06-30T20:46:19+00:00,TRUE,"GoDaddy.com, LLC",TRUE,"clientDeleteProhibited,clientRenewProhibited,clientTransferProhibited,clientUpdateProhibited",,1,3.218.216.245,,,5,"1 aspmx.l.google.com.,5 alt1.aspmx.l.google.com.,5 alt2.aspmx.l.google.com.,10 alt4.aspmx.l.google.com.,10 alt3.aspmx.l.google.com.",,,,,1,3.218.216.245,battlecreektimes.com.,"ns-1209.awsdns-23.org.,ns-19.awsdns-02.com.,ns-2029.awsdns-61.co.uk.,ns-846.awsdns-41.net.",TRUE,Sectigo Limited,2020-09-04T23:59:59+00:00,"battlecreektimes.com,www.battlecreektimes.com",TRUE,Sectigo Limited,2020-09-04T23:59:59+00:00,"battlecreektimes.com,www.battlecreektimes.com",200,TRUE,301,https://battlecreektimes.com/,Battle Creek Times,200,TRUE,301,https://battlecreektimes.com/,Battle Creek Times,battlecreektimes.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US,1.48062426,battlecreektimes.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",battlecreektimes.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC"
beehivestatenews.com,com,core,gTLD,2019-09-04T20:54:44+00:00,2019-10-24T09:09:38+00:00,2020-09-04T20:54:44+00:00,TRUE,"GoDaddy.com, LLC",TRUE,"clientDeleteProhibited,clientRenewProhibited,clientTransferProhibited,clientUpdateProhibited",,1,3.219.182.20,,,5,"1 aspmx.l.google.com.,5 alt2.aspmx.l.google.com.,5 alt1.aspmx.l.google.com.,10 alt3.aspmx.l.google.com.,10 alt4.aspmx.l.google.com.",,,,,1,3.219.182.20,beehivestatenews.com.,"ns-1189.awsdns-20.org.,ns-1613.awsdns-09.co.uk.,ns-9.awsdns-01.com.,ns-970.awsdns-57.net.",TRUE,Sectigo Limited,2021-03-02T23:59:59+00:00,"beehivestatenews.com,www.beehivestatenews.com",TRUE,Sectigo Limited,2021-03-02T23:59:59+00:00,"beehivestatenews.com,www.beehivestatenews.com",200,TRUE,301,https://beehivestatenews.com/,Beehive State News,200,TRUE,301,https://beehivestatenews.com/,Beehive State News,beehivestatenews.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US,1.48062426,beehivestatenews.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",beehivestatenews.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC"
bentontimes.com,com,core,gTLD,2019-09-05T20:13:32+00:00,2019-10-24T09:09:57+00:00,2020-09-05T20:13:32+00:00,TRUE,"GoDaddy.com, LLC",TRUE,"clientDeleteProhibited,clientRenewProhibited,clientTransferProhibited,clientUpdateProhibited",,1,3.213.234.4,,,5,"1 aspmx.l.google.com.,5 alt2.aspmx.l.google.com.,5 alt1.aspmx.l.google.com.,10 alt3.aspmx.l.google.com.,10 alt4.aspmx.l.google.com.",,,,,1,3.213.234.4,bentontimes.com.,"ns-1155.awsdns-16.org.,ns-1664.awsdns-16.co.uk.,ns-494.awsdns-61.com.,ns-570.awsdns-07.net.",TRUE,Sectigo Limited,2021-03-04T23:59:59+00:00,"bentontimes.com,www.bentontimes.com",TRUE,Sectigo Limited,2021-03-04T23:59:59+00:00,"bentontimes.com,www.bentontimes.com",200,TRUE,301,https://bentontimes.com/,Benton Times,200,TRUE,301,https://bentontimes.com/,Benton Times,bentontimes.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US,1.48062426,bentontimes.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",bentontimes.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC"
berkeleyleader.com,com,core,gTLD,2019-08-30T15:05:40+00:00,2019-10-24T09:10:11+00:00,2020-08-30T15:05:40+00:00,TRUE,"GoDaddy.com, LLC",TRUE,"clientDeleteProhibited,clientRenewProhibited,clientTransferProhibited,clientUpdateProhibited",,1,3.212.144.110,,,5,"1 aspmx.l.google.com.,5 alt1.aspmx.l.google.com.,5 alt2.aspmx.l.google.com.,10 alt4.aspmx.l.google.com.,10 alt3.aspmx.l.google.com.",,,,,1,3.212.144.110,berkeleyleader.com.,"ns-1086.awsdns-07.org.,ns-1869.awsdns-41.co.uk.,ns-370.awsdns-46.com.,ns-966.awsdns-56.net.",TRUE,Sectigo Limited,2021-03-02T23:59:59+00:00,"berkeleyleader.com,www.berkeleyleader.com",TRUE,Sectigo Limited,2021-03-02T23:59:59+00:00,"berkeleyleader.com,www.berkeleyleader.com",200,TRUE,301,https://berkeleyleader.com/,Berkeley Leader,200,TRUE,301,https://berkeleyleader.com/,Berkeley Leader,berkeleyleader.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US,1.48062426,berkeleyleader.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",berkeleyleader.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC"
bigskytimes.com,com,core,gTLD,2019-06-30T20:45:50+00:00,2019-08-27T11:28:12+00:00,2020-06-30T20:45:50+00:00,TRUE,"GoDaddy.com, LLC",TRUE,"clientDeleteProhibited,clientRenewProhibited,clientTransferProhibited,clientUpdateProhibited",,1,3.219.182.20,,,5,"1 aspmx.l.google.com.,5 alt1.aspmx.l.google.com.,5 alt2.aspmx.l.google.com.,10 alt3.aspmx.l.google.com.,10 alt4.aspmx.l.google.com.",,,,,1,3.219.182.20,bigskytimes.com.,"ns-1414.awsdns-48.org.,ns-1777.awsdns-30.co.uk.,ns-390.awsdns-48.com.,ns-528.awsdns-02.net.",TRUE,Sectigo Limited,2020-09-02T23:59:59+00:00,"bigskytimes.com,www.bigskytimes.com",TRUE,Sectigo Limited,2020-09-02T23:59:59+00:00,"bigskytimes.com,www.bigskytimes.com",200,TRUE,301,https://bigskytimes.com/,Big Sky Times,200,TRUE,301,https://bigskytimes.com/,Big Sky Times,bigskytimes.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US,1.48062426,bigskytimes.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",bigskytimes.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC"
bloomingtonleader.com,com,core,gTLD,2019-09-05T20:13:48+00:00,2019-10-24T09:10:52+00:00,2020-09-05T20:13:48+00:00,TRUE,"GoDaddy.com, LLC",TRUE,"clientDeleteProhibited,clientRenewProhibited,clientTransferProhibited,clientUpdateProhibited",,1,3.218.216.245,,,5,"1 aspmx.l.google.com.,5 alt2.aspmx.l.google.com.,5 alt1.aspmx.l.google.com.,10 alt4.aspmx.l.google.com.,10 alt3.aspmx.l.google.com.",,,,,1,3.218.216.245,bloomingtonleader.com.,"ns-1292.awsdns-33.org.,ns-1932.awsdns-49.co.uk.,ns-29.awsdns-03.com.,ns-656.awsdns-18.net.",TRUE,Sectigo Limited,2021-03-02T23:59:59+00:00,"bloomingtonleader.com,www.bloomingtonleader.com",TRUE,Sectigo Limited,2021-03-02T23:59:59+00:00,"bloomingtonleader.com,www.bloomingtonleader.com",200,TRUE,301,https://bloomingtonleader.com/,Bloomington Leader,200,TRUE,301,https://bloomingtonleader.com/,Bloomington Leader,bloomingtonleader.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US,1.48062426,bloomingtonleader.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",bloomingtonleader.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC"
bluegrasstimes.com,com,core,gTLD,2019-09-04T20:54:38+00:00,2019-09-05T18:13:07+00:00,2020-09-04T20:54:38+00:00,TRUE,"GoDaddy.com, LLC",TRUE,"clientDeleteProhibited,clientRenewProhibited,clientTransferProhibited,clientUpdateProhibited",,1,3.213.234.4,,,5,"1 aspmx.l.google.com.,5 alt2.aspmx.l.google.com.,5 alt1.aspmx.l.google.com.,10 alt3.aspmx.l.google.com.,10 alt4.aspmx.l.google.com.",,,,,1,3.213.234.4,bluegrasstimes.com.,"ns-1021.awsdns-63.net.,ns-1252.awsdns-28.org.,ns-1679.awsdns-17.co.uk.,ns-469.awsdns-58.com.",TRUE,Sectigo Limited,2020-09-04T23:59:59+00:00,"bluegrasstimes.com,www.bluegrasstimes.com",TRUE,Sectigo Limited,2020-09-04T23:59:59+00:00,"bluegrasstimes.com,www.bluegrasstimes.com",200,TRUE,301,https://bluegrasstimes.com/,Bluegrass Times,200,TRUE,301,https://bluegrasstimes.com/,Bluegrass Times,bluegrasstimes.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US,1.48062426,bluegrasstimes.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",bluegrasstimes.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC"
bluestonenews.com,com,core,gTLD,2019-09-04T20:54:38+00:00,2019-10-24T09:11:07+00:00,2020-09-04T20:54:38+00:00,TRUE,"GoDaddy.com, LLC",TRUE,"clientDeleteProhibited,clientRenewProhibited,clientTransferProhibited,clientUpdateProhibited",,1,3.212.144.110,,,5,"1 aspmx.l.google.com.,5 alt1.aspmx.l.google.com.,5 alt2.aspmx.l.google.com.,10 alt3.aspmx.l.google.com.,10 alt4.aspmx.l.google.com.",,,,,1,3.212.144.110,bluestonenews.com.,"ns-1070.awsdns-05.org.,ns-1707.awsdns-21.co.uk.,ns-56.awsdns-07.com.,ns-628.awsdns-14.net.",TRUE,Sectigo Limited,2021-03-02T23:59:59+00:00,"bluestonenews.com,www.bluestonenews.com",TRUE,Sectigo Limited,2021-03-02T23:59:59+00:00,"bluestonenews.com,www.bluestonenews.com",200,TRUE,301,https://bluestonenews.com/,Bluestone News,200,TRUE,301,https://bluestonenews.com/,Bluestone News,bluestonenews.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US,1.48062426,bluestonenews.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",bluestonenews.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC"
boisecitywire.com,com,core,gTLD,2019-09-04T20:54:41+00:00,2019-10-24T09:11:22+00:00,2020-09-04T20:54:41+00:00,TRUE,"GoDaddy.com, LLC",TRUE,"clientDeleteProhibited,clientRenewProhibited,clientTransferProhibited,clientUpdateProhibited",,1,3.219.182.20,,,5,"1 aspmx.l.google.com.,5 alt2.aspmx.l.google.com.,5 alt1.aspmx.l.google.com.,10 alt4.aspmx.l.google.com.,10 alt3.aspmx.l.google.com.",,,,,1,3.219.182.20,boisecitywire.com.,"ns-1276.awsdns-31.org.,ns-1786.awsdns-31.co.uk.,ns-94.awsdns-11.com.,ns-971.awsdns-57.net.",TRUE,Sectigo Limited,2021-03-02T23:59:59+00:00,"boisecitywire.com,www.boisecitywire.com",TRUE,Sectigo Limited,2021-03-02T23:59:59+00:00,"boisecitywire.com,www.boisecitywire.com",200,TRUE,301,https://boisecitywire.com/,Boise City Wire,200,TRUE,301,https://boisecitywire.com/,Boise City Wire,boisecitywire.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US,1.48062426,boisecitywire.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",boisecitywire.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC"
boulderleader.com,com,core,gTLD,2019-09-04T20:54:47+00:00,2019-10-24T09:11:38+00:00,2020-09-04T20:54:47+00:00,TRUE,"GoDaddy.com, LLC",TRUE,"clientDeleteProhibited,clientRenewProhibited,clientTransferProhibited,clientUpdateProhibited",,1,3.219.182.20,,,5,"1 aspmx.l.google.com.,5 alt1.aspmx.l.google.com.,5 alt2.aspmx.l.google.com.,10 alt4.aspmx.l.google.com.,10 alt3.aspmx.l.google.com.",,,,,1,3.219.182.20,boulderleader.com.,"ns-1466.awsdns-55.org.,ns-1938.awsdns-50.co.uk.,ns-277.awsdns-34.com.,ns-748.awsdns-29.net.",TRUE,Sectigo Limited,2021-03-02T23:59:59+00:00,"boulderleader.com,www.boulderleader.com",TRUE,Sectigo Limited,2021-03-02T23:59:59+00:00,"boulderleader.com,www.boulderleader.com",200,TRUE,301,https://boulderleader.com/,Boulder Leader,200,TRUE,301,https://boulderleader.com/,Boulder Leader,boulderleader.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US,1.48062426,boulderleader.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",boulderleader.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC"
bowlinggreentoday.com,com,core,gTLD,2019-09-04T20:54:43+00:00,2019-09-05T18:13:17+00:00,2020-09-04T20:54:43+00:00,TRUE,"GoDaddy.com, LLC",TRUE,"clientDeleteProhibited,clientRenewProhibited,clientTransferProhibited,clientUpdateProhibited",,1,3.213.234.4,,,5,"1 aspmx.l.google.com.,5 alt2.aspmx.l.google.com.,5 alt1.aspmx.l.google.com.,10 alt3.aspmx.l.google.com.,10 alt4.aspmx.l.google.com.",,,,,1,3.213.234.4,bowlinggreentoday.com.,"ns-1385.awsdns-45.org.,ns-1560.awsdns-03.co.uk.,ns-334.awsdns-41.com.,ns-904.awsdns-49.net.",TRUE,Sectigo Limited,2020-09-04T23:59:59+00:00,"bowlinggreentoday.com,www.bowlinggreentoday.com",TRUE,Sectigo Limited,2020-09-04T23:59:59+00:00,"bowlinggreentoday.com,www.bowlinggreentoday.com",200,TRUE,301,https://bowlinggreentoday.com/,Bowling Green Today,200,TRUE,301,https://bowlinggreentoday.com/,Bowling Green Today,bowlinggreentoday.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US,1.48062426,bowlinggreentoday.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",bowlinggreentoday.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC"
boyervalleynews.com,com,core,gTLD,2017-07-19T20:59:51+00:00,2019-07-20T10:57:29+00:00,2020-07-19T20:59:51+00:00,TRUE,"GoDaddy.com, LLC",TRUE,"clientDeleteProhibited,clientRenewProhibited,clientTransferProhibited,clientUpdateProhibited",,1,34.194.209.70,,,2,"10 mx.zoho.com.,20 mx2.zoho.com.",1,v=spf1 include:zoho.com ~all,v=spf1 include:zoho.com ~all,,1,34.194.209.70,boyervalleynews.com.,"ns-1371.awsdns-43.org.,ns-1582.awsdns-05.co.uk.,ns-362.awsdns-45.com.,ns-944.awsdns-54.net.",TRUE,Sectigo Limited,2020-10-17T23:59:59+00:00,"boyervalleynews.com,www.boyervalleynews.com",TRUE,Sectigo Limited,2020-10-17T23:59:59+00:00,"boyervalleynews.com,www.boyervalleynews.com",200,TRUE,301,https://boyervalleynews.com/,Boyer Valley News,200,TRUE,301,https://boyervalleynews.com/,Boyer Valley News,,,,,,,,,,,,,,,
bransontimes.com,com,core,gTLD,2019-07-03T17:53:22+00:00,2019-08-27T11:28:23+00:00,2020-07-03T17:53:22+00:00,TRUE,"GoDaddy.com, LLC",TRUE,"clientDeleteProhibited,clientRenewProhibited,clientTransferProhibited,clientUpdateProhibited",,1,3.224.13.68,,,5,"1 aspmx.l.google.com.,5 alt2.aspmx.l.google.com.,5 alt1.aspmx.l.google.com.,10 alt4.aspmx.l.google.com.,10 alt3.aspmx.l.google.com.",,,,,1,3.224.13.68,bransontimes.com.,"ns-1334.awsdns-38.org.,ns-1666.awsdns-16.co.uk.,ns-440.awsdns-55.com.,ns-955.awsdns-55.net.",TRUE,Sectigo Limited,2021-03-03T23:59:59+00:00,"bransontimes.com,www.bransontimes.com",TRUE,Sectigo Limited,2021-03-03T23:59:59+00:00,"bransontimes.com,www.bransontimes.com",200,TRUE,301,https://bransontimes.com/,Branson Times,200,TRUE,301,https://bransontimes.com/,Branson Times,bransontimes.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US,1.48062426,bransontimes.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",bransontimes.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC"
